customer_id,first_name,last_name,email,phone,signup_date,first_campaign_id,acquisition_channel,total_purchases,total_spent,avg_order_value,last_purchase_date,days_since_last_purchase,customer_segment,loyalty_member,loyalty_points,favorite_product_category,preferred_contact_method,age_range,location,purchase_frequency_days,lifetime_value,churn_risk_score,satisfaction_score,referrals_made,responded_to_campaigns,clicked_campaigns,converted_campaigns,email_open_rate,email_click_rate,sms_response_rate,social_shares,video_completion_rate,app_downloads,store_visits,phone_calls,repeat_purchase_rate,preferred_time,preferred_day,seasonal_preference,weather_preference,device_type,social_media_follower,newsletter_subscriber,push_notifications_enabled
327,David,Jenkins,david.jenkins916@email.com,555-3509,2025-04-10,5,Email,5,160.8,32.16,2025-07-30,100,Eco,True,199,Merchandise,Email,35-44,University,16,262.58,0.33,4.5,4,15,9,5,38.7,21.6,71.1,38,64.4,0,44,2,58.2,Afternoon,Friday,Winter,Cold,Mobile,True,True,False
328,Betty,Hall,betty.hall651@email.com,555-1052,2024-11-24,9,LinkedIn,3,51.99,17.33,2025-09-23,45,New,False,22,Latte,Social,55-64,Downtown,34,73.24,0.47,4.4,3,14,9,5,47.3,37.2,85.2,15,71.5,1,19,15,19.8,Afternoon,Sunday,Summer,Cloudy,Tablet,True,True,True
329,Barbara,Morgan,barbara.morgan232@email.com,555-4084,2025-01-02,7,Facebook,4,89.08,22.27,2025-02-12,268,Corporate,False,296,Pastries,SMS,18-24,All Locations,58,198.37,0.58,4.2,4,16,10,6,78.0,48.3,87.9,33,77.4,0,16,1,12.2,Brunch,Tuesday,All,Cold,Mobile,True,False,True
330,Stephanie,James,stephanie.james675@email.com,555-4054,2024-06-09,5,Multi-Channel,9,261.27,29.03,2025-11-02,5,Local,True,430,Latte,Push,45-54,University,26,537.01,0.37,4.5,7,12,6,3,49.3,35.2,86.6,18,73.2,1,16,9,36.1,Evening,Saturday,Summer,Cloudy,Desktop,False,False,False
331,Charles,Ward,charles.ward695@email.com,555-7572,2024-12-05,2,Google Ads,5,134.3,26.86,2025-08-13,86,App Users,False,510,Iced Coffee,SMS,55-64,Suburban,28,201.02,0.33,4.2,2,5,3,1,58.7,30.7,88.1,29,88.6,0,20,13,22.9,Afternoon,Saturday,Winter,Any,Mobile,False,True,True
332,Jennifer,Bailey,jennifer.bailey93@email.com,555-5009,2025-05-04,22,LinkedIn,25,724.5,28.98,2025-04-28,193,Loyal,True,1207,Pastries,SMS,18-24,Business Dist,9,1735.47,0.12,4.7,1,12,9,5,75.3,53.3,74.9,32,82.2,0,3,5,63.7,Afternoon,Wednesday,Fall,Hot,Desktop,False,True,True
333,Mark,Stewart,mark.stewart349@email.com,555-9215,2025-10-07,20,TikTok,2,33.72,16.86,2025-08-06,93,New,False,111,Seasonal Items,SMS,35-44,University,24,59.38,0.45,4.0,1,16,9,4,53.0,36.5,78.1,38,61.2,1,26,4,21.3,Brunch,Saturday,Spring,Sunny,Desktop,False,False,True
334,Rachel,Wood,rachel.wood520@email.com,555-7291,2024-06-30,1,Multi-Channel,10,270.7,27.07,2025-03-21,231,Eco,False,218,Gift Cards,Social,45-54,University,16,612.57,0.29,4.2,0,16,11,4,54.0,28.7,90.5,43,87.3,0,37,14,40.4,All Day,Wednesday,Summer,Any,Mobile,False,False,False
335,Edward,Mitchell,edward.mitchell41@email.com,555-2991,2024-05-25,15,LinkedIn,29,879.86,30.34,2025-06-23,137,Loyal,True,1006,Latte,Social,35-44,Business Dist,12,1168.66,0.1,4.7,2,4,2,0,80.1,58.6,61.3,2,71.9,1,45,20,44.5,Morning,Thursday,Winter,Rainy,Tablet,True,False,True
336,James,Edwards,james.edwards996@email.com,555-8504,2024-01-15,8,Multi-Channel,12,271.68,22.64,2025-09-27,41,Loyal,True,607,Subscription,Social,45-54,Business Dist,12,672.77,0.12,4.6,4,5,4,1,39.4,29.8,62.4,7,77.1,0,31,20,75.5,Morning,Tuesday,Winter,Mild,Tablet,True,False,True
337,James,Hayes,james.hayes706@email.com,555-4042,2024-12-29,17,Instagram,10,153.7,15.37,2025-09-01,67,Local,True,312,Iced Coffee,Social,45-54,All Locations,20,276.23,0.4,4.2,6,13,7,3,62.5,42.5,82.1,46,84.8,1,36,13,33.8,Evening,Monday,Fall,Cloudy,Mobile,False,False,False
338,Karen,Rivera,karen.rivera156@email.com,555-8568,2024-05-16,7,Facebook,8,197.84,24.73,2025-09-25,43,Eco,True,746,Cappuccino,Social,35-44,University,27,491.03,0.21,4.6,4,8,5,2,94.9,50.9,92.2,26,60.7,0,9,11,76.4,Evening,Thursday,Spring,Sunny,Mobile,False,True,False
339,Daniel,Anderson,daniel.anderson406@email.com,555-4576,2025-03-06,4,SMS,5,116.8,23.36,2025-05-27,164,Students,False,55,Subscription,Email,35-44,All Locations,27,235.83,0.59,4.0,0,18,14,5,90.5,49.5,94.9,27,72.0,0,7,12,55.7,All Day,Friday,Spring,Cloudy,Desktop,False,True,True
340,Andrew,Morgan,andrew.morgan194@email.com,555-1475,2024-01-14,8,Facebook,12,326.4,27.2,2025-03-10,242,Local,True,432,Espresso,Social,18-24,All Locations,17,489.52,0.38,4.5,3,8,5,2,94.8,75.4,86.1,15,77.1,0,8,14,50.4,Brunch,Friday,All,Any,Mobile,False,True,False
341,Ashley,Adams,ashley.adams701@email.com,555-8268,2025-02-03,6,Multi-Channel,5,147.2,29.44,2025-10-21,17,App Users,True,573,Seasonal Items,Push,45-54,Downtown,25,203.7,0.46,4.6,6,20,15,7,39.4,29.0,75.2,6,61.8,1,8,12,69.3,Brunch,Wednesday,All,Sunny,Tablet,True,True,False
342,Jerry,Barnes,jerry.barnes772@email.com,555-2831,2025-04-18,12,TikTok,6,167.04,27.84,2025-02-28,252,Health,True,437,Cappuccino,Social,35-44,University,22,232.0,0.44,4.1,5,11,8,4,47.8,28.9,63.4,9,60.8,1,46,12,54.4,Brunch,Wednesday,Spring,Mild,Desktop,False,False,False
343,Kimberly,Alexander,kimberly.alexander451@email.com,555-5831,2025-05-03,24,Facebook,12,186.72,15.56,2025-06-04,156,Students,False,58,Latte,Email,35-44,University,24,290.16,0.7,4.0,7,8,7,3,70.2,45.7,82.2,50,71.3,1,13,2,56.8,All Day,Saturday,All,Hot,Desktop,True,False,False
344,Michelle,Evans,michelle.evans231@email.com,555-6067,2025-03-11,8,Facebook,6,158.34,26.39,2025-10-31,7,Corporate,False,235,Gift Cards,SMS,25-34,University,37,327.19,0.69,4.1,0,5,3,2,50.9,32.0,89.6,44,62.4,1,2,5,58.3,Morning,Thursday,Summer,Rainy,Tablet,False,False,True
345,Frank,Adams,frank.adams234@email.com,555-8472,2025-04-10,2,SMS,8,203.6,25.45,2025-07-13,117,App Users,True,235,Cappuccino,Push,45-54,Downtown,17,279.55,0.42,4.5,3,5,2,0,91.0,55.6,90.5,7,65.6,1,29,17,40.1,All Day,Sunday,Summer,Rainy,Tablet,True,False,True
346,Stephanie,Russell,stephanie.russell908@email.com,555-8252,2023-12-20,7,Multi-Channel,18,388.26,21.57,2025-06-14,146,Loyal,True,761,Iced Coffee,Social,55-64,Suburban,13,729.9,0.17,4.7,5,17,9,5,87.9,57.3,75.5,11,78.2,1,21,9,16.6,Evening,Wednesday,All,Cold,Desktop,False,True,True
347,Sandra,Evans,sandra.evans654@email.com,555-9824,2025-04-04,7,Email,9,258.21,28.69,2025-07-22,108,Families,False,152,Merchandise,SMS,35-44,Suburban,18,623.08,0.38,4.4,6,8,5,1,87.8,52.9,93.5,41,79.6,0,20,4,31.4,Afternoon,Sunday,Spring,Any,Mobile,False,True,False
348,Gregory,Collins,gregory.collins850@email.com,555-6166,2024-07-05,10,TikTok,10,220.7,22.07,2025-03-18,234,Local,True,518,Iced Coffee,Email,25-34,Suburban,28,500.2,0.2,4.7,7,16,13,5,68.6,38.4,84.3,41,75.0,0,27,20,43.6,Evening,Wednesday,Winter,Sunny,Desktop,False,True,True
349,Laura,Ross,laura.ross482@email.com,555-1753,2023-12-03,13,Multi-Channel,10,218.5,21.85,2025-03-27,225,Families,True,427,Iced Coffee,Email,45-54,Suburban,23,425.09,0.4,4.2,4,7,5,2,68.7,43.4,91.6,49,88.7,0,10,10,77.0,Morning,Wednesday,Spring,Any,Mobile,False,False,True
350,Nancy,Hamilton,nancy.hamilton457@email.com,555-4519,2025-04-03,11,Multi-Channel,13,351.91,27.07,2025-08-27,72,Families,False,230,Espresso,Push,45-54,Business Dist,19,851.35,0.33,4.6,6,4,3,1,57.2,43.2,61.6,35,73.5,0,32,11,33.4,Brunch,Sunday,Summer,Any,Tablet,True,False,False
351,Michelle,Diaz,michelle.diaz78@email.com,555-2509,2024-03-16,25,Email,6,180.24,30.04,2025-03-31,221,App Users,False,295,Iced Coffee,Push,45-54,Suburban,17,400.23,0.37,4.3,0,13,8,4,44.5,33.2,87.9,46,88.5,0,25,3,25.8,Evening,Monday,Fall,Mild,Tablet,False,False,False
352,Dorothy,Clark,dorothy.clark266@email.com,555-4651,2024-02-18,22,LinkedIn,11,198.55,18.05,2025-07-24,106,App Users,True,690,Iced Coffee,SMS,18-24,Downtown,21,442.29,0.43,4.4,3,20,12,3,85.0,45.2,90.5,13,79.7,1,27,11,11.9,All Day,Friday,Summer,Any,Mobile,False,True,False
353,Sandra,Jackson,sandra.jackson855@email.com,555-7145,2025-09-12,15,Google Ads,4,125.16,31.29,2025-08-09,90,Eco,True,704,Gift Cards,Email,25-34,Suburban,29,176.65,0.33,4.1,1,13,8,3,40.4,26.3,70.3,27,84.3,0,27,5,70.0,Morning,Thursday,All,Rainy,Tablet,False,True,True
354,Christopher,Stewart,christopher.stewart969@email.com,555-6078,2025-08-03,14,SMS,7,238.21,34.03,2025-05-25,166,Families,False,108,Cold Brew,SMS,25-34,Suburban,24,388.2,0.41,4.4,4,7,5,3,77.2,60.9,62.1,28,86.0,1,27,17,75.5,All Day,Monday,Fall,Cold,Mobile,False,False,False
355,Justin,Diaz,justin.diaz829@email.com,555-3975,2024-09-30,4,Facebook,25,686.0,27.44,2025-10-24,14,Loyal,True,943,Subscription,Email,45-54,Downtown,10,915.24,0.11,4.8,1,19,10,3,55.9,31.7,73.1,14,85.1,0,35,12,70.0,Afternoon,Thursday,Summer,Cold,Desktop,True,True,False
356,Jeffrey,Johnson,jeffrey.johnson319@email.com,555-8802,2024-06-15,9,Facebook,12,298.32,24.86,2025-01-18,293,Health,True,589,Cappuccino,SMS,25-34,All Locations,26,685.33,0.49,4.5,4,5,3,1,71.7,49.5,69.9,26,67.5,0,30,16,46.4,Afternoon,Sunday,Fall,Cloudy,Tablet,True,False,False
357,Gary,Nelson,gary.nelson779@email.com,555-3157,2024-11-07,14,LinkedIn,12,370.56,30.88,2025-10-30,8,Students,False,12,Latte,Email,25-34,Suburban,16,917.3,0.66,4.4,3,18,15,5,87.2,69.0,65.1,21,89.5,0,8,20,63.8,Brunch,Wednesday,Summer,Cold,Desktop,False,False,False
358,Charles,Evans,charles.evans914@email.com,555-4052,2025-01-20,11,Multi-Channel,11,178.86,16.26,2025-10-24,14,App Users,False,369,Gift Cards,SMS,18-24,Suburban,18,310.95,0.4,4.2,2,12,6,2,94.2,70.5,75.8,29,88.2,0,15,6,61.3,Brunch,Sunday,Summer,Sunny,Tablet,False,False,True
359,Christopher,Watson,christopher.watson616@email.com,555-3486,2024-03-11,17,Instagram,9,163.53,18.17,2025-07-14,116,App Users,True,483,Latte,Push,25-34,University,22,346.11,0.41,4.7,4,16,13,6,74.2,52.8,78.6,25,62.5,1,45,19,77.1,Morning,Thursday,Winter,Hot,Tablet,True,True,False
360,Brandon,Myers,brandon.myers421@email.com,555-3298,2025-05-14,16,Facebook,12,380.28,31.69,2025-06-18,142,Families,True,227,Latte,Push,18-24,All Locations,26,526.55,0.29,4.5,4,11,8,2,35.5,22.4,79.8,26,79.4,0,14,4,67.6,Afternoon,Tuesday,Spring,Cloudy,Tablet,True,False,False
361,Jason,Hayes,jason.hayes625@email.com,555-8444,2025-05-04,3,LinkedIn,2,47.04,23.52,2025-03-02,250,Corporate,False,238,Iced Coffee,SMS,55-64,Downtown,54,70.66,0.75,4.1,1,10,8,4,84.0,60.5,89.3,46,72.7,1,41,7,39.4,Morning,Saturday,All,Cold,Desktop,False,False,False
362,Lisa,Collins,lisa.collins86@email.com,555-1211,2025-06-27,23,Multi-Channel,15,524.25,34.95,2025-03-02,250,Families,False,153,Gift Cards,Push,55-64,All Locations,21,1201.33,0.31,4.5,6,6,4,1,53.0,41.9,87.7,6,70.8,0,29,18,70.4,Brunch,Monday,All,Sunny,Tablet,False,False,True
363,Jessica,Cook,jessica.cook833@email.com,555-8074,2023-11-23,1,Google Ads,6,186.24,31.04,2025-06-30,130,Local,True,522,Subscription,Social,35-44,Suburban,15,405.05,0.39,4.2,5,11,8,2,74.8,43.5,65.9,35,76.4,0,6,0,53.1,Evening,Thursday,Summer,Rainy,Desktop,False,True,True
364,Sharon,Scott,sharon.scott325@email.com,555-6010,2025-06-27,24,Email,9,289.08,32.12,2025-05-18,173,Eco,True,371,Pastries,Social,25-34,Suburban,30,544.2,0.39,4.5,2,12,10,5,91.3,67.8,62.8,35,61.2,1,27,0,51.9,Evening,Monday,Summer,Cloudy,Tablet,False,False,True
365,Melissa,Cook,melissa.cook873@email.com,555-5315,2025-05-12,23,LinkedIn,9,245.43,27.27,2025-05-25,166,App Users,False,400,Cappuccino,Push,18-24,Suburban,27,604.96,0.24,4.3,3,10,8,5,43.1,28.5,90.5,20,81.2,0,33,9,11.5,All Day,Tuesday,Winter,Sunny,Desktop,False,False,True
366,Helen,Ward,helen.ward859@email.com,555-8191,2024-08-10,18,Google Ads,6,174.78,29.13,2025-06-25,135,Eco,True,367,Seasonal Items,Social,35-44,Suburban,27,433.16,0.39,4.6,2,7,4,2,41.9,27.0,81.7,44,89.7,0,7,19,25.9,Evening,Friday,Winter,Sunny,Tablet,True,False,False
367,Karen,Alexander,karen.alexander719@email.com,555-4669,2024-06-19,9,Instagram,11,288.2,26.2,2025-10-08,30,Foodies,True,122,Subscription,Push,25-34,Downtown,30,567.98,0.38,4.0,6,3,2,0,41.4,26.1,68.4,27,88.3,0,45,14,33.1,Evening,Monday,Winter,Cold,Desktop,True,False,False
368,Karen,Ramirez,karen.ramirez969@email.com,555-7670,2025-05-14,25,LinkedIn,29,884.21,30.49,2025-10-05,33,Loyal,True,645,Gift Cards,Push,25-34,Suburban,7,1224.82,0.19,4.7,1,3,2,0,68.2,49.1,91.9,20,75.7,0,25,17,19.7,Afternoon,Friday,Fall,Any,Mobile,True,True,False
369,Charles,Allen,charles.allen99@email.com,555-6098,2024-10-10,6,TikTok,5,110.1,22.02,2025-09-26,42,Corporate,False,116,Subscription,Push,18-24,All Locations,35,228.64,0.56,4.1,0,4,3,1,51.3,29.8,65.0,42,78.3,0,37,13,70.2,Evening,Monday,All,Sunny,Tablet,True,True,False
370,Brittany,Young,brittany.young652@email.com,555-9162,2025-04-05,18,Google Ads,5,125.75,25.15,2025-03-24,228,Health,True,281,Cold Brew,Email,55-64,Downtown,19,286.36,0.38,4.4,5,8,5,1,41.0,22.9,76.1,16,70.9,1,8,17,14.6,Evening,Wednesday,Summer,Rainy,Tablet,False,False,False
371,Robert,Stewart,robert.stewart145@email.com,555-4923,2024-05-24,7,TikTok,21,671.16,31.96,2025-05-26,165,Loyal,True,602,Gift Cards,Push,55-64,Suburban,7,945.76,0.23,5.0,1,12,10,4,71.3,53.9,68.9,23,87.5,1,50,12,52.7,Evening,Wednesday,Fall,Hot,Mobile,False,True,False
372,Joseph,Peterson,joseph.peterson806@email.com,555-5705,2023-11-08,23,Instagram,4,103.44,25.86,2025-10-13,25,App Users,False,684,Gift Cards,Email,18-24,University,21,214.03,0.48,4.2,1,16,12,6,45.7,27.9,68.9,9,87.3,1,40,7,24.5,Brunch,Tuesday,Winter,Cold,Mobile,False,True,True
373,Jeffrey,Jenkins,jeffrey.jenkins16@email.com,555-1741,2024-09-13,7,Email,2,69.38,34.69,2025-07-13,117,Corporate,False,169,Subscription,Push,18-24,Suburban,45,172.37,0.7,4.4,4,11,9,4,78.1,58.5,60.3,43,85.9,0,1,7,39.0,Afternoon,Friday,Fall,Cold,Tablet,True,False,False
374,James,Young,james.young837@email.com,555-8998,2025-01-22,20,Instagram,4,69.16,17.29,2025-03-01,251,Eco,True,752,Espresso,SMS,55-64,University,29,103.1,0.24,4.5,1,15,9,3,47.2,24.8,89.9,30,71.6,0,32,14,46.3,Afternoon,Saturday,Winter,Mild,Tablet,False,True,True
375,Jessica,Howard,jessica.howard491@email.com,555-2791,2025-06-16,8,Instagram,6,163.86,27.31,2025-08-25,74,Eco,True,546,Pastries,Email,55-64,Suburban,17,299.16,0.43,4.6,3,3,2,0,92.0,71.4,88.2,4,83.2,0,31,11,14.5,Afternoon,Saturday,Winter,Sunny,Tablet,True,True,False
376,Andrew,Powell,andrew.powell200@email.com,555-6503,2023-12-05,24,Multi-Channel,24,627.36,26.14,2025-05-28,163,Loyal,True,989,Cold Brew,Email,18-24,Business Dist,8,923.5,0.22,4.8,0,8,6,2,37.3,28.7,91.5,5,60.2,0,49,4,49.5,All Day,Friday,Summer,Cold,Tablet,True,True,True
377,Kevin,Rodriguez,kevin.rodriguez665@email.com,555-8805,2024-03-02,21,TikTok,7,200.62,28.66,2025-05-14,177,Corporate,False,121,Pastries,Push,25-34,Business Dist,69,408.29,0.62,4.4,2,8,7,3,73.1,55.9,83.7,5,80.4,0,20,8,42.2,All Day,Wednesday,Fall,Cloudy,Desktop,False,False,True
378,Rebecca,Kelly,rebecca.kelly873@email.com,555-4718,2024-08-23,5,LinkedIn,12,408.6,34.05,2025-05-18,173,Families,False,327,Subscription,Push,25-34,All Locations,20,758.45,0.47,4.5,7,9,7,4,50.8,29.1,65.5,5,70.9,0,48,6,17.6,Afternoon,Tuesday,Fall,Mild,Mobile,False,True,False
379,Frank,Cooper,frank.cooper308@email.com,555-7752,2025-08-17,7,Google Ads,12,406.32,33.86,2025-07-24,106,Health,True,284,Seasonal Items,SMS,35-44,All Locations,20,539.84,0.4,4.7,7,7,4,1,64.3,41.1,90.4,27,61.6,1,5,3,10.6,Afternoon,Saturday,Spring,Cold,Mobile,False,False,True
380,Amanda,Parker,amanda.parker874@email.com,555-2473,2024-11-22,12,Google Ads,6,160.02,26.67,2025-03-08,244,Students,False,80,Subscription,SMS,35-44,University,24,367.07,0.69,4.1,7,8,5,2,89.3,61.0,81.6,6,78.9,1,43,14,16.8,Morning,Sunday,All,Cloudy,Mobile,False,False,True
381,Ryan,Harris,ryan.harris902@email.com,555-7241,2024-06-11,13,Multi-Channel,3,80.1,26.7,2025-10-27,11,Students,False,112,Pastries,Social,35-44,Downtown,33,121.61,0.64,4.4,3,12,9,6,85.8,52.7,75.5,7,83.7,1,32,1,72.4,Evening,Monday,Fall,Cloudy,Tablet,False,True,True
382,Andrew,Walker,andrew.walker374@email.com,555-5140,2025-03-26,17,SMS,4,116.04,29.01,2025-03-30,222,App Users,False,344,Subscription,Email,35-44,Business Dist,30,187.49,0.3,4.1,0,3,2,0,57.8,44.6,72.1,47,70.0,1,33,13,38.5,Morning,Wednesday,All,Sunny,Mobile,False,False,False
383,Charles,White,charles.white966@email.com,555-6672,2025-01-14,18,Google Ads,8,248.88,31.11,2025-02-19,261,Foodies,False,186,Espresso,Email,25-34,Downtown,23,596.32,0.22,4.3,5,7,5,1,40.2,21.0,80.6,47,82.1,0,22,3,52.9,Afternoon,Monday,Fall,Rainy,Mobile,True,True,False
384,Brandon,Bryant,brandon.bryant143@email.com,555-4268,2025-07-17,6,Email,1,16.59,16.59,2025-02-08,272,New,True,183,Cappuccino,Push,25-34,Business Dist,33,27.95,0.54,4.1,3,4,2,1,40.5,20.6,82.4,23,69.9,1,45,6,23.1,All Day,Saturday,Fall,Hot,Desktop,False,True,True
385,Thomas,Myers,thomas.myers234@email.com,555-3661,2024-08-30,21,SMS,10,256.1,25.61,2025-07-01,129,Local,True,346,Iced Coffee,SMS,18-24,Downtown,24,534.18,0.27,4.2,1,16,8,4,60.4,45.6,85.1,8,76.7,0,39,13,14.6,Morning,Thursday,Winter,Mild,Mobile,False,False,False
386,William,Griffin,william.griffin860@email.com,555-6227,2024-07-04,12,Multi-Channel,11,215.16,19.56,2025-05-10,181,Health,False,294,Seasonal Items,Push,45-54,University,24,323.74,0.43,4.2,5,7,5,2,51.6,28.6,74.9,35,86.2,0,1,19,67.2,Brunch,Thursday,Spring,Hot,Mobile,False,False,True
387,Brittany,Clark,brittany.clark608@email.com,555-4013,2025-02-28,4,Instagram,11,199.87,18.17,2025-01-29,282,Eco,True,501,Iced Coffee,SMS,25-34,Business Dist,19,458.85,0.28,4.1,5,8,5,2,35.2,19.8,72.4,3,71.6,1,47,0,44.6,All Day,Saturday,Spring,Hot,Desktop,False,False,False
388,Brian,Bell,brian.bell503@email.com,555-1212,2024-11-27,21,Facebook,8,174.56,21.82,2025-09-02,66,Health,False,388,Subscription,Push,18-24,Downtown,28,305.14,0.38,4.4,7,13,10,6,81.3,60.1,68.8,37,79.0,1,22,7,73.1,Brunch,Wednesday,Spring,Cloudy,Mobile,False,False,False
389,Thomas,Powell,thomas.powell587@email.com,555-4750,2024-02-09,20,Google Ads,13,390.0,30.0,2025-09-26,42,Families,True,296,Gift Cards,Push,45-54,All Locations,23,798.85,0.37,4.2,3,11,8,3,73.2,44.1,89.6,35,74.2,0,31,6,64.9,Evening,Monday,Spring,Hot,Mobile,True,True,False
390,Barbara,Torres,barbara.torres322@email.com,555-9786,2025-03-18,21,Google Ads,5,154.9,30.98,2025-04-28,193,Local,True,636,Seasonal Items,Email,35-44,University,24,253.87,0.42,4.5,7,16,8,3,89.6,48.8,67.0,35,76.7,0,13,14,29.9,Afternoon,Tuesday,Winter,Sunny,Mobile,False,True,False
391,Timothy,White,timothy.white331@email.com,555-1277,2025-06-04,2,LinkedIn,11,170.61,15.51,2025-05-25,166,App Users,True,663,Seasonal Items,SMS,35-44,All Locations,26,310.7,0.24,4.6,1,4,3,0,50.7,38.7,85.1,21,67.6,0,46,2,62.8,Morning,Saturday,Winter,Rainy,Tablet,True,True,True
392,Christopher,Evans,christopher.evans84@email.com,555-7760,2024-10-22,25,Email,10,259.6,25.96,2025-07-23,107,Foodies,True,258,Pastries,SMS,18-24,University,16,365.35,0.36,4.4,0,20,10,5,79.5,56.5,84.4,42,85.5,0,9,3,32.6,Afternoon,Tuesday,Summer,Mild,Tablet,True,True,True
393,Cynthia,Long,cynthia.long687@email.com,555-7484,2025-09-19,17,SMS,4,76.72,19.18,2025-11-03,4,Foodies,False,136,Subscription,Email,55-64,University,28,153.39,0.37,4.0,2,7,5,3,79.7,46.6,73.5,7,75.3,0,21,12,18.3,All Day,Sunday,Fall,Hot,Mobile,True,False,False
394,Patricia,Cooper,patricia.cooper30@email.com,555-8299,2024-01-30,21,TikTok,8,241.6,30.2,2025-06-07,153,Families,True,202,Cappuccino,Social,35-44,Business Dist,15,527.37,0.26,4.7,3,9,6,2,68.1,39.7,76.9,13,85.8,0,30,19,62.8,Morning,Saturday,Fall,Cold,Desktop,False,False,False
395,Donna,Ward,donna.ward575@email.com,555-5675,2023-11-25,8,Email,5,168.0,33.6,2025-04-25,196,Local,True,380,Merchandise,SMS,18-24,Downtown,15,279.57,0.46,4.4,4,14,7,3,60.7,30.5,60.8,26,87.0,1,14,19,54.6,Evening,Tuesday,Fall,Hot,Tablet,True,True,False
396,Eric,Park,eric.park902@email.com,555-8807,2025-04-13,1,Email,2,30.9,15.45,2025-10-05,33,New,False,69,Latte,SMS,18-24,Business Dist,34,61.05,0.56,4.3,1,17,11,7,35.6,27.9,80.2,22,88.9,1,13,1,57.0,Brunch,Monday,Summer,Hot,Desktop,False,False,False
397,Samantha,Green,samantha.green707@email.com,555-8339,2025-10-07,21,Instagram,10,207.3,20.73,2025-05-02,189,Local,False,148,Pastries,Push,55-64,Suburban,30,291.48,0.44,4.5,2,20,11,6,39.5,20.8,68.3,42,78.1,0,50,14,67.0,Evening,Saturday,Winter,Mild,Tablet,False,True,False
398,Cynthia,Peterson,cynthia.peterson692@email.com,555-9884,2024-08-17,12,TikTok,5,121.65,24.33,2025-08-14,85,New,False,165,Cold Brew,Social,55-64,Suburban,28,268.17,0.57,4.2,6,8,6,3,88.0,63.0,80.0,50,64.5,0,35,19,17.3,All Day,Wednesday,All,Mild,Tablet,True,True,True
399,Sarah,Baker,sarah.baker957@email.com,555-3698,2025-02-18,22,LinkedIn,5,127.3,25.46,2025-07-17,113,Foodies,False,504,Merchandise,Social,45-54,Downtown,25,290.66,0.42,4.6,1,9,7,4,89.2,57.7,80.1,32,74.9,0,14,1,16.8,Afternoon,Saturday,Spring,Cloudy,Tablet,False,True,False
400,Samantha,Park,samantha.park17@email.com,555-1509,2024-12-10,4,Google Ads,4,135.6,33.9,2025-11-01,6,Students,False,108,Merchandise,Social,35-44,Business Dist,17,283.93,0.49,4.5,0,18,13,6,67.7,49.2,94.7,43,62.4,1,4,12,62.7,Evening,Tuesday,Winter,Hot,Tablet,False,True,False
