customer_id,first_name,last_name,email,phone,signup_date,first_campaign_id,acquisition_channel,total_purchases,total_spent,avg_order_value,last_purchase_date,days_since_last_purchase,customer_segment,loyalty_member,loyalty_points,favorite_product_category,preferred_contact_method,age_range,location,purchase_frequency_days,lifetime_value,churn_risk_score,satisfaction_score,referrals_made,responded_to_campaigns,clicked_campaigns,converted_campaigns,email_open_rate,email_click_rate,sms_response_rate,social_shares,video_completion_rate,app_downloads,store_visits,phone_calls,repeat_purchase_rate,preferred_time,preferred_day,seasonal_preference,weather_preference,device_type,social_media_follower,newsletter_subscriber,push_notifications_enabled
324,Larry,Hamilton,larry.hamilton413@email.com,555-5173,2024-03-13,18,Google Ads,23,3212.41,139.67,2025-02-12,42,New,True,384,Merchandise,Push,35-44,All Locations,15,10311.67,1.78,3.8,3,18,10,3,43.38,19.06,5.24,15,25.53,1,3,1,76.67,All Day,Friday,Winter,Any,Tablet,True,False,True
325,Kevin,Garcia,kevin.garcia141@email.com,555-9383,2024-07-15,14,Multi-Channel,10,1976.3,197.63,2025-05-28,324,Health,True,222,Gift Cards,Email,55-64,Suburban,26,5087.1,3.01,2.67,5,16,11,5,58.14,15.64,41.2,19,51.0,0,6,3,33.33,Afternoon,Saturday,Winter,Mild,Mobile,True,True,False
326,Brian,Jenkins,brian.jenkins574@email.com,555-4129,2024-09-12,12,Facebook,3,418.92,139.64,2025-06-30,181,Loyal,True,65,Gift Cards,Email,55-64,University,73,1081.31,2.01,4.5,7,15,7,4,60.59,13.4,39.78,4,38.27,1,5,6,10.0,Morning,Saturday,Winter,Mild,Desktop,False,True,True
327,David,Jenkins,david.jenkins916@email.com,555-3509,2025-04-10,5,Email,7,1512.0,216.0,2025-07-30,33,Eco,True,162,Merchandise,Email,35-44,University,33,4127.13,2.75,3.08,4,15,9,5,58.48,13.46,29.68,12,44.04,0,1,0,23.33,Afternoon,Friday,Winter,Cold,Mobile,True,True,False
328,Betty,Hall,betty.hall651@email.com,555-1052,2024-11-24,9,LinkedIn,28,4114.32,146.94,2025-09-23,71,New,False,428,Latte,Social,55-64,Downtown,12,6596.71,1.95,3.85,3,14,9,5,19.41,7.47,7.99,17,78.42,1,9,1,93.33,Afternoon,Sunday,Summer,Cloudy,Tablet,True,True,True
329,Barbara,Morgan,barbara.morgan232@email.com,555-4084,2025-01-02,7,Facebook,16,2384.32,149.02,2025-02-12,56,Corporate,False,252,Pastries,SMS,18-24,All Locations,18,7875.76,0.82,4.7,4,16,10,6,30.96,13.21,39.49,16,85.48,0,10,8,53.33,Brunch,Tuesday,All,Cold,Mobile,True,False,True
330,Stephanie,James,stephanie.james675@email.com,555-4054,2024-06-09,5,Multi-Channel,26,5762.38,221.63,2025-11-02,105,Local,True,602,Latte,Push,45-54,University,12,12465.02,2.08,4.13,7,12,6,3,35.11,6.06,31.27,8,33.0,0,10,9,86.67,Evening,Saturday,Summer,Cloudy,Desktop,False,False,False
331,Charles,Ward,charles.ward695@email.com,555-7572,2024-12-05,2,Google Ads,16,1804.8,112.8,2025-08-13,200,App Users,False,251,Iced Coffee,SMS,55-64,Suburban,21,3756.18,3.2,3.83,2,5,3,1,66.31,16.47,40.19,13,46.08,1,10,6,53.33,Afternoon,Saturday,Winter,Any,Mobile,False,True,True
332,Jennifer,Bailey,jennifer.bailey93@email.com,555-5009,2025-05-04,22,LinkedIn,25,1270.5,50.82,2025-04-28,101,Loyal,True,186,Pastries,SMS,18-24,Business Dist,13,3040.96,2.16,3.31,1,12,9,5,29.51,13.6,38.83,16,85.0,1,14,9,83.33,Afternoon,Wednesday,Fall,Hot,Desktop,False,True,True
333,Mark,Stewart,mark.stewart349@email.com,555-9215,2025-10-07,20,TikTok,20,532.4,26.62,2025-08-06,256,New,False,226,Seasonal Items,SMS,35-44,University,15,696.39,2.68,3.33,1,16,9,4,24.75,10.46,41.14,3,24.33,0,14,6,66.67,Brunch,Saturday,Spring,Sunny,Desktop,False,False,True
334,Rachel,Wood,rachel.wood520@email.com,555-7291,2024-06-30,1,Multi-Channel,28,5423.04,193.68,2025-03-21,307,Eco,False,686,Gift Cards,Social,45-54,University,12,8581.7,2.54,4.17,0,16,11,4,77.02,38.04,28.31,17,26.47,4,7,5,93.33,All Day,Wednesday,Summer,Any,Mobile,False,False,False
335,Edward,Mitchell,edward.mitchell41@email.com,555-2991,2024-05-25,15,LinkedIn,17,2765.39,162.67,2025-06-23,74,Loyal,True,369,Latte,Social,35-44,Business Dist,18,8012.65,0.97,4.99,2,4,2,0,10.62,4.27,11.31,19,31.4,1,6,2,56.67,Morning,Thursday,Winter,Rainy,Tablet,True,False,True
336,James,Edwards,james.edwards996@email.com,555-8504,2024-01-15,8,Multi-Channel,2,363.88,181.94,2025-09-27,171,Loyal,True,88,Subscription,Social,45-54,Business Dist,91,505.95,2.08,4.15,4,5,4,1,79.85,20.54,35.2,14,61.66,2,14,9,6.67,Morning,Tuesday,Winter,Mild,Tablet,True,False,True
337,James,Hayes,james.hayes706@email.com,555-4042,2024-12-29,17,Instagram,1,68.98,68.98,2025-09-01,143,Local,True,14,Iced Coffee,Social,45-54,All Locations,122,178.47,1.58,3.89,6,13,7,3,57.38,19.29,32.92,10,30.53,3,14,2,5.0,Evening,Monday,Fall,Cloudy,Mobile,False,False,False
338,Karen,Rivera,karen.rivera156@email.com,555-8568,2024-05-16,7,Facebook,16,821.92,51.37,2025-09-25,166,Eco,True,160,Cappuccino,Social,35-44,University,19,1450.12,1.88,4.33,4,8,5,2,67.99,24.78,38.4,11,87.77,0,6,1,53.33,Evening,Thursday,Spring,Sunny,Mobile,False,True,False
339,Daniel,Anderson,daniel.anderson406@email.com,555-4576,2025-03-06,4,SMS,12,280.2,23.35,2025-05-27,261,Students,False,54,Subscription,Email,35-44,All Locations,24,587.13,2.25,3.66,0,18,14,5,30.62,4.02,12.64,8,51.27,0,13,5,40.0,All Day,Friday,Spring,Cloudy,Desktop,False,True,True
340,Andrew,Morgan,andrew.morgan194@email.com,555-1475,2024-01-14,8,Facebook,5,503.2,100.64,2025-03-10,221,Local,True,223,Espresso,Social,18-24,All Locations,41,937.96,3.84,2.65,3,8,5,2,11.0,3.5,13.77,12,55.11,3,14,3,16.67,Brunch,Friday,All,Any,Mobile,False,True,False
341,Ashley,Adams,ashley.adams701@email.com,555-8268,2025-02-03,6,Multi-Channel,5,778.4,155.68,2025-10-21,83,App Users,True,127,Seasonal Items,Push,45-54,Downtown,41,1570.85,2.68,3.91,6,20,15,7,61.65,23.66,45.07,14,37.27,4,7,4,16.67,Brunch,Wednesday,All,Sunny,Tablet,True,True,False
342,Jerry,Barnes,jerry.barnes772@email.com,555-2831,2025-04-18,12,TikTok,27,2975.94,110.22,2025-02-28,182,Health,True,496,Cappuccino,Social,35-44,University,13,8492.75,2.4,4.89,5,11,8,4,68.39,11.42,38.75,14,52.97,3,11,2,90.0,Brunch,Wednesday,Spring,Mild,Desktop,False,False,False
343,Kimberly,Alexander,kimberly.alexander451@email.com,555-5831,2025-05-03,24,Facebook,23,2774.26,120.62,2025-06-04,307,Students,False,407,Latte,Email,35-44,University,15,5224.99,3.35,2.94,7,8,7,3,61.83,25.49,45.87,4,66.33,1,11,5,76.67,All Day,Saturday,All,Hot,Desktop,True,False,False
344,Michelle,Evans,michelle.evans231@email.com,555-6067,2025-03-11,8,Facebook,9,2051.64,227.96,2025-10-31,10,Corporate,False,297,Gift Cards,SMS,25-34,University,30,5134.7,1.93,4.23,0,5,3,2,20.0,6.67,39.14,18,72.58,3,12,2,30.0,Morning,Thursday,Summer,Rainy,Tablet,False,False,True
345,Frank,Adams,frank.adams234@email.com,555-8472,2025-04-10,2,SMS,9,900.9,100.1,2025-07-13,4,App Users,True,281,Cappuccino,Push,45-54,Downtown,28,2067.49,3.1,3.0,3,5,2,0,62.74,30.17,31.87,19,72.77,0,13,7,30.0,All Day,Sunday,Summer,Rainy,Tablet,True,False,True
346,Stephanie,Russell,stephanie.russell908@email.com,555-8252,2023-12-20,7,Multi-Channel,3,414.66,138.22,2025-06-14,351,Loyal,True,212,Iced Coffee,Social,55-64,Suburban,61,1130.55,1.98,3.84,5,17,9,5,63.82,7.46,34.44,13,60.45,3,10,8,10.0,Evening,Wednesday,All,Cold,Desktop,False,True,True
347,Sandra,Evans,sandra.evans654@email.com,555-9824,2025-04-04,7,Email,19,3804.56,200.24,2025-07-22,336,Families,False,560,Merchandise,SMS,35-44,Suburban,16,12763.19,3.43,2.74,6,8,5,1,56.1,11.56,45.01,16,83.31,2,0,3,63.33,Afternoon,Sunday,Spring,Any,Mobile,False,True,False
348,Gregory,Collins,gregory.collins850@email.com,555-6166,2024-07-05,10,TikTok,16,1779.2,111.2,2025-03-18,292,Local,True,201,Iced Coffee,Email,25-34,Suburban,21,5132.84,2.22,3.63,7,16,13,5,63.63,21.67,31.05,17,77.22,1,14,8,53.33,Evening,Wednesday,Winter,Sunny,Desktop,False,True,True
349,Laura,Ross,laura.ross482@email.com,555-1753,2023-12-03,13,Multi-Channel,16,2609.28,163.08,2025-03-27,281,Families,True,320,Iced Coffee,Email,45-54,Suburban,21,4421.07,1.69,4.39,4,7,5,2,69.21,15.13,33.46,2,72.99,3,12,6,53.33,Morning,Wednesday,Spring,Any,Mobile,False,False,True
350,Nancy,Hamilton,nancy.hamilton457@email.com,555-4519,2025-04-03,11,Multi-Channel,3,655.02,218.34,2025-08-27,215,Families,False,187,Espresso,Push,45-54,Business Dist,61,833.0,3.29,3.37,6,4,3,1,52.95,20.43,12.04,1,23.89,0,0,2,10.0,Brunch,Sunday,Summer,Any,Tablet,True,False,False
351,Michelle,Diaz,michelle.diaz78@email.com,555-2509,2024-03-16,25,Email,20,4767.8,238.39,2025-03-31,98,App Users,False,607,Iced Coffee,Push,45-54,Suburban,17,8597.33,1.34,4.16,0,13,8,4,16.2,6.54,26.33,0,20.48,1,7,6,66.67,Evening,Monday,Fall,Mild,Tablet,False,False,False
352,Dorothy,Clark,dorothy.clark266@email.com,555-4651,2024-02-18,22,LinkedIn,24,1291.92,53.83,2025-07-24,101,App Users,True,276,Iced Coffee,SMS,18-24,Downtown,14,3318.53,2.08,4.49,3,20,12,3,44.13,6.22,37.24,9,34.87,0,3,0,80.0,All Day,Friday,Summer,Any,Mobile,False,True,False
353,Sandra,Jackson,sandra.jackson855@email.com,555-7145,2025-09-12,15,Google Ads,22,5128.64,233.12,2025-08-09,9,Eco,True,558,Gift Cards,Email,25-34,Suburban,14,6760.98,1.84,4.82,1,13,8,3,15.44,4.72,17.19,18,66.45,4,4,2,73.33,Morning,Thursday,All,Rainy,Tablet,False,True,True
354,Christopher,Stewart,christopher.stewart969@email.com,555-6078,2025-08-03,14,SMS,24,3196.56,133.19,2025-05-25,61,Families,False,334,Cold Brew,SMS,25-34,Suburban,14,7485.2,2.85,3.09,4,7,5,3,38.53,11.7,14.1,16,48.78,2,7,5,80.0,All Day,Monday,Fall,Cold,Mobile,False,False,False
355,Justin,Diaz,justin.diaz829@email.com,555-3975,2024-09-30,4,Facebook,1,79.4,79.4,2025-10-24,309,Loyal,True,160,Subscription,Email,45-54,Downtown,182,204.28,1.44,3.5,1,19,10,3,38.5,9.54,19.12,11,48.17,4,4,3,5.0,Afternoon,Thursday,Summer,Cold,Desktop,True,True,False
356,Jeffrey,Johnson,jeffrey.johnson319@email.com,555-8802,2024-06-15,9,Facebook,24,3014.4,125.6,2025-01-18,146,Health,True,499,Cappuccino,SMS,25-34,All Locations,13,5934.63,2.82,2.88,4,5,3,1,14.62,6.92,15.87,0,81.92,2,9,6,80.0,Afternoon,Sunday,Fall,Cloudy,Tablet,True,False,False
357,Gary,Nelson,gary.nelson779@email.com,555-3157,2024-11-07,14,LinkedIn,20,4908.2,245.41,2025-10-30,63,Students,False,507,Latte,Email,25-34,Suburban,17,14592.56,1.67,4.98,3,18,15,5,34.42,14.84,14.67,11,82.69,3,3,2,66.67,Brunch,Wednesday,Summer,Cold,Desktop,False,False,False
358,Charles,Evans,charles.evans914@email.com,555-4052,2025-01-20,11,Multi-Channel,11,1466.3,133.3,2025-10-24,121,App Users,False,272,Gift Cards,SMS,18-24,Suburban,28,2119.06,1.17,4.82,2,12,6,2,17.77,6.73,24.12,16,83.64,1,11,0,36.67,Brunch,Sunday,Summer,Sunny,Tablet,False,False,True
359,Christopher,Watson,christopher.watson616@email.com,555-3486,2024-03-11,17,Instagram,17,1625.37,95.61,2025-07-14,226,App Users,True,246,Latte,Push,25-34,University,19,2231.34,1.65,3.85,4,16,13,6,66.58,25.68,45.85,2,41.97,3,5,8,56.67,Morning,Thursday,Winter,Hot,Tablet,True,True,False
360,Brandon,Myers,brandon.myers421@email.com,555-3298,2025-05-14,16,Facebook,8,1325.44,165.68,2025-06-18,105,Families,True,141,Latte,Push,18-24,All Locations,30,3810.42,1.14,4.61,4,11,8,2,76.34,21.73,27.82,10,68.37,2,12,5,26.67,Afternoon,Tuesday,Spring,Cloudy,Tablet,True,False,False
361,Jason,Hayes,jason.hayes625@email.com,555-8444,2025-05-04,3,LinkedIn,4,300.92,75.23,2025-03-02,260,Corporate,False,195,Iced Coffee,SMS,55-64,Downtown,46,704.04,2.62,3.8,1,10,8,4,15.06,7.05,13.46,16,39.01,2,14,7,13.33,Morning,Saturday,All,Cold,Desktop,False,False,False
362,Lisa,Collins,lisa.collins86@email.com,555-1211,2025-06-27,23,Multi-Channel,6,224.7,37.45,2025-03-02,349,Families,False,197,Gift Cards,Push,55-64,All Locations,41,625.41,2.21,4.06,6,6,4,1,76.86,29.04,8.46,2,33.34,2,11,2,20.0,Brunch,Monday,All,Sunny,Tablet,False,False,True
363,Jessica,Cook,jessica.cook833@email.com,555-8074,2023-11-23,1,Google Ads,8,397.12,49.64,2025-06-30,255,Local,True,227,Subscription,Social,35-44,Suburban,36,873.7,3.16,2.72,5,11,8,2,46.58,18.24,36.33,7,32.92,0,4,7,26.67,Evening,Thursday,Summer,Rainy,Desktop,False,True,True
364,Sharon,Scott,sharon.scott325@email.com,555-6010,2025-06-27,24,Email,20,989.0,49.45,2025-05-18,207,Eco,True,161,Pastries,Social,25-34,Suburban,17,1747.29,1.43,4.39,2,12,10,5,30.97,13.77,22.23,19,43.95,1,13,1,66.67,Evening,Monday,Summer,Cloudy,Tablet,False,False,True
365,Melissa,Cook,melissa.cook873@email.com,555-5315,2025-05-12,23,LinkedIn,3,164.82,54.94,2025-05-25,28,App Users,False,132,Cappuccino,Push,18-24,Suburban,73,508.29,2.98,2.82,3,10,8,5,15.38,3.22,41.98,3,50.1,3,6,3,10.0,All Day,Tuesday,Winter,Sunny,Desktop,False,False,True
366,Helen,Ward,helen.ward859@email.com,555-8191,2024-08-10,18,Google Ads,16,830.88,51.93,2025-06-25,170,Eco,True,212,Seasonal Items,Social,35-44,Suburban,19,2524.76,0.97,4.57,2,7,4,2,45.04,19.04,34.68,6,78.17,3,13,2,53.33,Evening,Friday,Winter,Sunny,Tablet,True,False,False
367,Karen,Alexander,karen.alexander719@email.com,555-4669,2024-06-19,9,Instagram,25,4185.0,167.4,2025-10-08,336,Foodies,True,506,Subscription,Push,25-34,Downtown,14,11708.8,2.35,4.46,6,3,2,0,65.62,11.69,40.83,13,28.39,4,9,9,83.33,Evening,Monday,Winter,Cold,Desktop,True,False,False
368,Karen,Ramirez,karen.ramirez969@email.com,555-7670,2025-05-14,25,LinkedIn,3,185.49,61.83,2025-10-05,76,Loyal,True,90,Gift Cards,Push,25-34,Suburban,52,338.69,1.57,4.27,1,3,2,0,59.5,14.17,17.24,13,71.44,2,6,0,10.0,Afternoon,Friday,Fall,Any,Mobile,True,True,False
369,Charles,Allen,charles.allen99@email.com,555-6098,2024-10-10,6,TikTok,25,2487.5,99.5,2025-09-26,116,Corporate,False,387,Subscription,Push,18-24,All Locations,14,6361.86,4.02,2.59,0,4,3,1,13.52,3.17,36.16,3,57.2,2,12,6,83.33,Evening,Monday,All,Sunny,Tablet,True,True,False
370,Brittany,Young,brittany.young652@email.com,555-9162,2025-04-05,18,Google Ads,29,6561.54,226.26,2025-03-24,69,Health,True,719,Cold Brew,Email,55-64,Downtown,12,13321.5,3.5,3.26,5,8,5,1,15.1,7.42,16.88,15,40.16,2,3,9,95.0,Evening,Wednesday,Summer,Rainy,Tablet,False,False,False
371,Robert,Stewart,robert.stewart145@email.com,555-4923,2024-05-24,7,TikTok,18,2322.18,129.01,2025-05-26,354,Loyal,True,303,Gift Cards,Push,55-64,Suburban,17,3275.76,3.34,3.16,1,12,10,4,38.2,16.91,47.26,0,54.5,3,11,1,60.0,Evening,Wednesday,Fall,Hot,Mobile,False,True,False
372,Joseph,Peterson,joseph.peterson806@email.com,555-5705,2023-11-08,23,Instagram,14,2429.56,173.54,2025-10-13,234,App Users,False,263,Gift Cards,Email,18-24,University,21,8041.41,2.38,3.4,1,16,12,6,30.67,11.67,33.64,16,41.0,4,12,3,46.67,Brunch,Tuesday,Winter,Cold,Mobile,False,True,True
373,Jeffrey,Jenkins,jeffrey.jenkins16@email.com,555-1741,2024-09-13,7,Email,18,1073.34,59.63,2025-07-13,1,Corporate,False,124,Subscription,Push,18-24,Suburban,18,1625.77,3.48,2.72,4,11,9,4,26.27,10.27,19.6,9,61.73,0,4,8,60.0,Afternoon,Friday,Fall,Cold,Tablet,True,False,False
374,James,Young,james.young837@email.com,555-8998,2025-01-22,20,Instagram,2,128.46,64.23,2025-03-01,167,Eco,True,76,Espresso,SMS,55-64,University,122,434.91,1.15,4.84,1,15,9,3,29.67,9.64,17.13,15,50.37,1,12,5,6.67,Afternoon,Saturday,Winter,Mild,Tablet,False,True,True
375,Jessica,Howard,jessica.howard491@email.com,555-2791,2025-06-16,8,Instagram,22,646.8,29.4,2025-08-25,352,Eco,True,146,Pastries,Email,55-64,Suburban,15,1439.66,1.67,3.88,3,3,2,0,66.24,31.72,13.59,15,31.51,0,2,7,73.33,Afternoon,Saturday,Winter,Sunny,Tablet,True,True,False
376,Andrew,Powell,andrew.powell200@email.com,555-6503,2023-12-05,24,Multi-Channel,3,176.58,58.86,2025-05-28,218,Loyal,True,127,Cold Brew,Email,18-24,Business Dist,61,287.08,2.9,3.26,0,8,6,2,75.05,22.4,36.26,7,28.16,3,14,1,10.0,All Day,Friday,Summer,Cold,Tablet,True,True,True
377,Kevin,Rodriguez,kevin.rodriguez665@email.com,555-8805,2024-03-02,21,TikTok,16,1345.28,84.08,2025-05-14,273,Corporate,False,229,Pastries,Push,25-34,Business Dist,18,3291.06,1.92,3.49,2,8,7,3,38.36,9.67,14.84,6,58.27,2,3,6,53.33,All Day,Wednesday,Fall,Cloudy,Desktop,False,False,True
378,Rebecca,Kelly,rebecca.kelly873@email.com,555-4718,2024-08-23,5,LinkedIn,29,1760.59,60.71,2025-05-18,251,Families,False,341,Subscription,Push,25-34,All Locations,11,5647.58,2.97,3.62,7,9,7,4,73.43,12.13,31.79,5,83.17,1,14,5,95.0,Afternoon,Tuesday,Fall,Mild,Mobile,False,True,False
379,Frank,Cooper,frank.cooper308@email.com,555-7752,2025-08-17,7,Google Ads,9,363.6,40.4,2025-07-24,347,Health,True,67,Seasonal Items,SMS,35-44,All Locations,30,1048.67,1.77,4.0,7,7,4,1,32.5,13.47,16.91,15,44.08,3,13,8,30.0,Afternoon,Saturday,Spring,Cold,Mobile,False,False,True
380,Amanda,Parker,amanda.parker874@email.com,555-2473,2024-11-22,12,Google Ads,4,191.0,47.75,2025-03-08,344,Students,False,29,Subscription,SMS,35-44,University,52,583.52,2.31,3.79,7,8,5,2,43.35,17.07,34.79,19,71.31,3,3,6,13.33,Morning,Sunday,All,Cloudy,Mobile,False,False,True
381,Ryan,Harris,ryan.harris902@email.com,555-7241,2024-06-11,13,Multi-Channel,1,125.98,125.98,2025-10-27,174,Students,False,57,Pastries,Social,35-44,Downtown,91,342.06,1.34,4.8,3,12,9,6,25.82,6.55,41.67,15,66.11,3,2,0,5.0,Evening,Monday,Fall,Cloudy,Tablet,False,True,True
382,Andrew,Walker,andrew.walker374@email.com,555-5140,2025-03-26,17,SMS,4,269.84,67.46,2025-03-30,170,App Users,False,59,Subscription,Email,35-44,Business Dist,61,753.46,2.13,3.74,0,3,2,0,54.83,6.04,40.01,6,85.21,1,12,7,13.33,Morning,Wednesday,All,Sunny,Mobile,False,False,False
383,Charles,White,charles.white966@email.com,555-6672,2025-01-14,18,Google Ads,1,103.78,103.78,2025-02-19,246,Foodies,False,111,Espresso,Email,25-34,Downtown,122,327.23,1.31,4.98,5,7,5,1,78.53,34.21,39.24,8,77.47,1,9,9,5.0,Afternoon,Monday,Fall,Rainy,Mobile,True,True,False
384,Brandon,Bryant,brandon.bryant143@email.com,555-4268,2025-07-17,6,Email,14,1901.06,135.79,2025-02-08,90,New,True,358,Cappuccino,Push,25-34,Business Dist,23,3372.93,1.13,4.63,3,4,2,1,52.24,5.46,13.45,13,59.66,4,4,2,46.67,All Day,Saturday,Fall,Hot,Desktop,False,True,True
385,Thomas,Myers,thomas.myers234@email.com,555-3661,2024-08-30,21,SMS,21,3754.59,178.79,2025-07-01,49,Local,True,510,Iced Coffee,SMS,18-24,Downtown,16,8731.97,3.42,3.02,1,16,8,4,35.05,13.37,8.98,10,65.99,4,4,1,70.0,Morning,Thursday,Winter,Mild,Mobile,False,False,False
386,William,Griffin,william.griffin860@email.com,555-6227,2024-07-04,12,Multi-Channel,16,464.64,29.04,2025-05-10,294,Health,False,56,Seasonal Items,Push,45-54,University,21,793.97,0.5,4.83,5,7,5,2,55.35,27.02,36.45,13,82.89,0,10,2,53.33,Brunch,Thursday,Spring,Hot,Mobile,False,False,True
387,Brittany,Clark,brittany.clark608@email.com,555-4013,2025-02-28,4,Instagram,20,4077.2,203.86,2025-01-29,150,Eco,True,586,Iced Coffee,SMS,25-34,Business Dist,17,14154.56,3.27,2.79,5,8,5,2,18.6,5.12,21.58,6,47.97,1,6,5,66.67,All Day,Saturday,Spring,Hot,Desktop,False,False,False
388,Brian,Bell,brian.bell503@email.com,555-1212,2024-11-27,21,Facebook,24,3946.08,164.42,2025-09-02,132,Health,False,482,Subscription,Push,18-24,Downtown,14,13303.56,2.43,4.54,7,13,10,6,72.21,14.01,24.46,0,42.88,1,3,2,80.0,Brunch,Wednesday,Spring,Cloudy,Mobile,False,False,False
389,Thomas,Powell,thomas.powell587@email.com,555-4750,2024-02-09,20,Google Ads,8,310.4,38.8,2025-09-26,59,Families,True,71,Gift Cards,Push,45-54,All Locations,36,400.63,2.05,3.45,3,11,8,3,45.22,17.27,6.4,12,20.76,1,12,9,26.67,Evening,Monday,Spring,Hot,Mobile,True,True,False
390,Barbara,Torres,barbara.torres322@email.com,555-9786,2025-03-18,21,Google Ads,7,1546.44,220.92,2025-04-28,324,Local,True,299,Seasonal Items,Email,35-44,University,41,4365.33,0.97,4.69,7,16,8,3,41.45,17.69,16.68,19,77.86,4,3,4,23.33,Afternoon,Tuesday,Winter,Sunny,Mobile,False,True,False
391,Timothy,White,timothy.white331@email.com,555-1277,2025-06-04,2,LinkedIn,3,695.4,231.8,2025-05-25,199,App Users,True,145,Seasonal Items,SMS,35-44,All Locations,52,2314.34,1.59,4.67,1,4,3,0,51.01,16.25,6.52,2,76.07,3,8,5,10.0,Morning,Saturday,Winter,Rainy,Tablet,True,True,True
392,Christopher,Evans,christopher.evans84@email.com,555-7760,2024-10-22,25,Email,17,578.85,34.05,2025-07-23,215,Foodies,True,178,Pastries,SMS,18-24,University,18,935.03,1.58,4.51,0,20,10,5,53.73,26.16,44.56,19,27.31,2,5,7,56.67,Afternoon,Tuesday,Summer,Mild,Tablet,True,True,True
393,Cynthia,Long,cynthia.long687@email.com,555-7484,2025-09-19,17,SMS,1,83.68,83.68,2025-11-03,49,Foodies,False,53,Subscription,Email,55-64,University,122,209.73,1.7,4.48,2,7,5,3,15.02,1.81,15.95,3,60.38,4,14,6,5.0,All Day,Sunday,Fall,Hot,Mobile,True,False,False
394,Patricia,Cooper,patricia.cooper30@email.com,555-8299,2024-01-30,21,TikTok,16,3286.88,205.43,2025-06-07,232,Families,True,488,Cappuccino,Social,35-44,Business Dist,20,10865.19,2.98,3.26,3,9,6,2,57.78,17.44,30.08,10,52.48,1,3,7,53.33,Morning,Saturday,Fall,Cold,Desktop,False,False,False
395,Donna,Ward,donna.ward575@email.com,555-5675,2023-11-25,8,Email,12,2305.2,192.1,2025-04-25,247,Local,True,310,Merchandise,SMS,18-24,Downtown,26,2946.22,3.62,2.7,4,14,7,3,26.94,10.44,6.75,1,28.31,4,1,2,40.0,Evening,Tuesday,Fall,Hot,Tablet,True,True,False
396,Eric,Park,eric.park902@email.com,555-8807,2025-04-13,1,Email,27,1685.88,62.44,2025-10-05,239,New,False,222,Latte,SMS,18-24,Business Dist,13,4727.32,3.04,3.51,1,17,11,7,59.98,26.69,35.01,13,88.64,0,5,3,90.0,Brunch,Monday,Summer,Hot,Desktop,False,False,False
397,Samantha,Green,samantha.green707@email.com,555-8339,2025-10-07,21,Instagram,19,1294.85,68.15,2025-05-02,168,Local,False,214,Pastries,Push,55-64,Suburban,17,2439.37,3.27,2.93,2,20,11,6,67.58,11.6,19.54,11,35.03,1,1,5,63.33,Evening,Saturday,Winter,Mild,Tablet,False,True,False
398,Cynthia,Peterson,cynthia.peterson692@email.com,555-9884,2024-08-17,12,TikTok,22,2314.62,105.21,2025-08-14,48,New,False,322,Cold Brew,Social,55-64,Suburban,14,7698.68,1.64,4.24,6,8,6,3,66.28,27.84,45.41,16,24.71,0,4,6,73.33,All Day,Wednesday,All,Mild,Tablet,True,True,True
399,Sarah,Baker,sarah.baker957@email.com,555-3698,2025-02-18,22,LinkedIn,23,3023.12,131.44,2025-07-17,51,Foodies,False,449,Merchandise,Social,45-54,Downtown,14,10379.68,2.97,3.37,1,9,7,4,48.68,15.63,44.97,11,61.64,1,5,8,76.67,Afternoon,Saturday,Spring,Cloudy,Tablet,False,True,False
400,Samantha,Park,samantha.park17@email.com,555-1509,2024-12-10,4,Google Ads,22,3568.4,162.2,2025-11-01,299,Students,False,517,Merchandise,Social,35-44,Business Dist,15,12031.98,2.01,4.94,0,18,13,6,46.41,12.0,19.64,11,71.72,4,3,0,73.33,Evening,Tuesday,Winter,Hot,Tablet,False,True,False
